# frame,trackID,trackStatus,cluster,clusterReject,gridIndex,class,x0,y0,x1,y1,xc,yc,trackDistance,deltaArea,speed,area,aspectRatio,texture,solidity,eMajor,eMinor,contourLen,perimeter,radius,mean,std,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zer_0,zer_1,zer_2,zer_3,zer_4,zer_5,zer_6,zer_7,zer_8,zer_9,zer_10,zer_11,zer_12,zer_13,zer_14,zer_15,zer_16,zer_17,zer_18,zer_19,zer_20,zer_21,zer_22,zer_23,zer_24,har_0,har_1,har_2,har_3,har_4,har_5,har_6,har_7,har_8,har_9,har_10,har_11,gray_0,gray_1,gray_2,gray_3,gray_4,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,blank,pca1,pca2,pca3
315.000000,118.000000,30.000000,7.000000,1.000000,10.000000,0.000000,506.000000,366.000000,558.000000,432.000000,1048.000000,775.000000,2.061553,0.009336,24.622145,919.000000,1.451613,0.097028,0.890504,30.670975,44.274929,118.000000,137.882250,23.214317,465.008475,69.422801,3.136334,7.290656,10.100172,11.886888,22.885271,16.245333,-23.708240,1.692950,0.000000,0.393622,0.091489,0.019224,0.098588,0.013524,0.088776,0.043985,0.004374,0.159319,0.078898,0.040240,0.080884,0.095197,0.007266,0.067029,0.022100,0.144417,0.032170,0.023682,0.079381,0.064624,0.010429,0.033734,380.876158,0.792470,916.420761,0.715078,33.717321,3284.806887,3.123633,4.112337,0.003193,2.580689,-0.527121,0.973100,13.458823,153.178406,15.840906,249.291336,1.894130,0.020105,0.010781,0.005536,0.004662,0.002040,0.000874,0.716200,0.224359,0.000000,68.286517,-276.686376,-63.992586
316.000000,127.000000,24.000000,7.000000,1.000000,11.000000,0.000000,445.000000,46.000000,525.000000,121.000000,940.000000,139.500000,8.000000,0.005332,11.704700,1212.500000,2.619247,0.082667,0.799275,26.019125,71.525726,161.000000,192.894442,36.803642,283.636646,199.916368,2.950461,6.127246,9.637900,10.048761,19.906613,13.153379,20.486694,2.932479,0.024658,0.480627,0.175326,0.190130,0.049592,0.294710,0.253273,0.121160,0.129078,0.065735,0.077937,0.077408,0.196214,0.123812,0.102933,0.056716,0.080870,0.035777,0.079968,0.001700,0.040184,0.086386,0.095830,0.092455,280.088069,0.866373,1047.178169,0.784118,31.036705,3908.624605,2.545563,3.301914,0.003529,2.054827,-0.531376,0.952806,23.529411,293.876678,15.862831,249.754913,1.532963,0.015167,0.005167,0.004000,0.004000,0.003000,0.002167,0.785167,0.166333,0.000000,679.236776,75.174138,73.667012
316.000000,81.000000,99.000000,8.000000,0.000000,81.000000,0.000000,330.000000,94.000000,372.000000,179.000000,691.000000,240.500000,4.500000,0.016854,47.023930,905.000000,3.261484,0.076751,0.945664,18.313297,63.512356,132.000000,148.568542,32.314957,243.321970,108.311798,2.935463,6.021676,11.150812,12.215428,-23.901371,-15.228442,24.842982,2.113440,0.018674,0.152833,0.228654,0.040269,0.032514,0.049312,0.013014,0.107407,0.031241,0.033022,0.031567,0.170253,0.163100,0.079201,0.037652,0.045152,0.053744,0.047070,0.027843,0.177487,0.166946,0.138719,0.153225,0.114543,318.557311,0.728356,585.010263,0.734186,23.890155,2021.483740,3.015822,3.911231,0.003739,2.393157,-0.534446,0.970192,14.000000,162.235077,15.844984,249.377655,1.808859,0.023529,0.010364,0.003081,0.001401,0.002241,0.000840,0.730532,0.217367,0.000000,-1237.403682,-352.987822,-47.440816
316.000000,128.000000,15.000000,2.000000,0.000000,44.000000,0.000000,45.000000,89.000000,82.000000,175.000000,118.500000,231.000000,0.707107,0.035326,42.240384,571.500000,4.328395,0.072910,0.815846,13.011824,60.814079,137.000000,150.669047,32.534695,96.894161,37.422813,2.782700,5.639245,9.998757,10.270268,20.408827,13.154641,-21.271652,1.928028,0.028374,0.303229,0.232579,0.038740,0.016012,0.180993,0.127922,0.167667,0.051447,0.016531,0.033899,0.058379,0.020752,0.055878,0.099429,0.054611,0.046600,0.043011,0.045728,0.091453,0.074120,0.041796,0.052000,0.046877,367.416297,0.789259,869.164872,0.788942,27.958552,3109.243191,2.374501,3.017210,0.003851,2.044684,-0.535595,0.942478,12.478432,158.703812,15.859463,249.683640,1.393049,0.017285,0.014456,0.005028,0.002514,0.000314,0.000000,0.798554,0.154620,0.000000,-97.091758,-616.210846,27.471403
318.000000,123.000000,33.000000,8.000000,0.000000,82.000000,0.000000,211.000000,101.000000,249.000000,182.000000,451.000000,252.500000,0.000000,0.001524,19.981241,657.000000,3.720508,0.075699,0.919524,14.408884,59.861256,126.000000,138.426406,30.413912,184.801587,45.839960,2.859538,5.822647,10.217259,10.428608,20.752237,13.356735,-21.999126,2.414597,0.012781,0.232562,0.219039,0.056828,0.049667,0.024367,0.059384,0.116605,0.046927,0.091946,0.070652,0.173676,0.109849,0.071911,0.024312,0.026231,0.071198,0.074916,0.070943,0.224352,0.206507,0.192967,0.123215,0.063760,384.028894,0.706638,652.620965,0.764834,22.739555,2226.454966,2.717795,3.412997,0.003796,2.222837,-0.567424,0.965269,12.070588,147.193878,15.855145,249.592239,1.611021,0.022742,0.014620,0.006823,0.000975,0.000325,0.000000,0.765757,0.183886,0.000000,-1006.997295,-586.878186,-22.545827
318.000000,118.000000,33.000000,2.000000,0.000000,0.000000,0.000000,506.000000,367.000000,561.000000,433.000000,1049.500000,777.000000,0.000000,0.002746,16.446884,908.000000,1.403315,0.098898,0.836866,32.158554,43.936127,130.000000,150.710677,23.266603,465.853846,70.182302,3.124952,7.270258,9.969549,11.238331,21.842271,15.104187,-24.543025,1.902700,0.000000,0.446902,0.082410,0.041484,0.093294,0.082547,0.103093,0.040721,0.019613,0.168551,0.055919,0.039348,0.060993,0.092095,0.029106,0.103493,0.058539,0.123954,0.021413,0.015075,0.089663,0.054632,0.046967,0.032891,352.545993,0.793286,851.635553,0.730859,31.360399,3053.996219,2.972940,3.910087,0.003368,2.469016,-0.521150,0.967456,14.235294,165.856842,15.846410,249.407806,1.794728,0.022039,0.008264,0.006612,0.005234,0.003306,0.001377,0.732782,0.201653,0.000000,-171.588417,-297.208930,-46.679272
319.000000,81.000000,102.000000,8.000000,0.000000,83.000000,0.000000,329.000000,100.000000,371.000000,185.000000,689.000000,252.500000,6.800735,0.012785,48.507731,911.000000,3.342857,0.075630,0.954426,18.418978,63.619923,132.000000,148.568542,32.314957,245.768939,104.787753,2.937639,6.027970,11.001388,12.065552,-23.599430,-15.079703,24.962073,2.115668,0.019293,0.129973,0.238877,0.013182,0.015746,0.048798,0.016600,0.106304,0.026123,0.039706,0.033717,0.180429,0.132906,0.106421,0.048339,0.058460,0.048360,0.066668,0.060467,0.118822,0.175119,0.151874,0.150728,0.128755,315.056002,0.729705,581.467454,0.732504,23.857923,2010.813814,3.033841,3.923248,0.003978,2.402449,-0.534185,0.970386,14.000000,161.865448,15.842905,249.333481,1.814133,0.020168,0.010364,0.007003,0.001401,0.001120,0.000840,0.728291,0.218768,0.000000,-1248.996675,-347.732730,-49.166243
319.000000,128.000000,18.000000,2.000000,0.000000,45.000000,0.000000,44.000000,91.000000,84.000000,178.000000,118.000000,235.500000,2.549510,0.034301,14.230249,588.000000,4.000000,0.069253,0.762646,13.891173,62.317036,138.000000,155.396969,33.060650,97.996377,38.064543,2.770830,5.618433,9.732409,10.185472,20.173621,13.195609,-20.594476,2.132247,0.033480,0.313940,0.236475,0.091218,0.048278,0.174131,0.166120,0.173891,0.108469,0.029271,0.053771,0.084711,0.010556,0.111957,0.101947,0.022846,0.035159,0.034364,0.051818,0.106704,0.013637,0.041213,0.047173,0.041118,359.416085,0.784036,830.195447,0.803201,26.257930,2961.365702,2.245386,2.862546,0.003857,1.935859,-0.534856,0.935315,13.647058,176.258194,15.862002,249.737274,1.322768,0.019828,0.010345,0.005460,0.003736,0.000862,0.000287,0.810920,0.142816,0.000000,-251.277225,-605.765340,39.616037
319.000000,126.000000,27.000000,6.000000,0.000000,34.000000,0.000000,442.000000,124.000000,503.000000,195.000000,924.500000,293.500000,5.024938,0.241047,22.022716,901.000000,1.399035,0.069730,0.682834,34.573490,47.764042,176.000000,207.480229,26.856197,313.934659,157.541765,2.993254,6.628561,9.669718,10.532026,-20.646126,-14.037530,21.247124,2.546088,0.000000,0.428419,0.129488,0.094745,0.084699,0.075690,0.217413,0.070558,0.220542,0.091050,0.053726,0.072477,0.151461,0.097118,0.066758,0.235022,0.017517,0.056658,0.052520,0.025264,0.108279,0.059412,0.094510,0.042762,357.868711,0.883169,1530.127545,0.773560,42.015028,5762.641467,2.642960,3.377797,0.003469,2.087649,-0.482721,0.939591,16.984314,208.692139,15.846022,249.399048,1.513776,0.018241,0.004618,0.005772,0.005080,0.003233,0.003694,0.771415,0.151235,0.000000,2612.505547,-136.588075,82.220348
321.000000,118.000000,36.000000,2.000000,0.000000,0.000000,0.000000,505.000000,369.000000,557.000000,435.000000,1046.000000,781.000000,0.000000,0.007361,13.124405,876.500000,1.104167,0.094988,0.888945,30.408791,42.193722,115.000000,132.811182,22.691898,467.634783,67.007116,3.136895,7.348963,10.122821,11.531568,22.437810,15.281215,22.616523,1.745587,0.000000,0.444237,0.074076,0.019015,0.078768,0.063701,0.078417,0.042924,0.016616,0.162163,0.061159,0.078922,0.057313,0.067094,0.013380,0.087931,0.079504,0.126834,0.032566,0.011827,0.062879,0.053667,0.012634,0.019960,321.183346,0.799731,800.790314,0.727646,30.867818,2881.977910,2.976954,3.929897,0.003255,2.481326,-0.524578,0.968687,13.458823,155.936203,15.842425,249.323364,1.806899,0.017483,0.010490,0.005536,0.009033,0.003788,0.001457,0.728147,0.209207,0.000000,-349.645356,-341.497794,-65.099847
321.000000,123.000000,36.000000,8.000000,0.000000,84.000000,0.000000,213.000000,98.000000,248.000000,178.000000,453.500000,246.000000,2.236068,0.011830,22.638463,626.500000,4.214286,0.082500,0.941397,13.910412,59.527687,125.000000,134.526911,29.841347,183.216000,47.961832,2.859355,5.821903,10.323793,10.584333,21.041147,13.541456,-21.988406,2.363891,0.025796,0.179486,0.226533,0.051055,0.030625,0.053916,0.055511,0.096952,0.002280,0.043232,0.052480,0.173978,0.144724,0.117841,0.027525,0.070964,0.042460,0.032751,0.058937,0.152397,0.228107,0.222480,0.179536,0.094325,393.273293,0.675748,604.288812,0.752013,22.278922,2023.881953,2.822269,3.551260,0.004067,2.318085,-0.559896,0.967140,10.980392,131.769577,15.850883,249.502167,1.665101,0.025714,0.013214,0.005714,0.002143,0.000000,0.000000,0.753571,0.194286,0.000000,-1212.387681,-630.475469,-35.471962
321.000000,119.000000,36.000000,6.000000,0.000000,35.000000,0.000000,110.000000,322.000000,182.000000,405.000000,266.000000,695.500000,2.828427,0.011485,10.511898,1291.000000,1.215686,0.086011,0.562037,43.913002,62.496429,316.000000,368.190906,36.818649,257.846519,108.941993,2.973789,7.026539,9.246178,10.698996,20.755757,14.232029,-20.918097,2.019758,0.015273,0.412367,0.057657,0.037789,0.127016,0.145113,0.011270,0.091309,0.007047,0.226153,0.066769,0.096747,0.095838,0.149432,0.015960,0.035676,0.135954,0.064955,0.078541,0.058922,0.025734,0.048273,0.005376,0.010587,469.518777,0.843270,1496.713042,0.756284,43.197627,5517.333392,2.798345,3.654906,0.003442,2.241949,-0.420827,0.925307,23.435293,282.719818,15.840178,249.275391,1.578427,0.019746,0.006526,0.004685,0.003849,0.003849,0.002175,0.758199,0.188086,0.000000,2349.408621,266.979588,192.569333
322.000000,81.000000,105.000000,8.000000,0.000000,85.000000,0.000000,328.000000,110.000000,369.000000,194.000000,686.500000,272.000000,6.020797,0.005507,52.117655,903.000000,3.289720,0.080430,0.961661,18.240719,63.445095,132.000000,146.083260,31.976652,249.560606,99.598228,2.938507,6.029167,11.415793,12.479928,-24.429819,-15.495313,-25.443319,2.086570,0.015900,0.136203,0.228187,0.038569,0.032839,0.051665,0.003343,0.088319,0.052241,0.030747,0.030802,0.149837,0.165803,0.097887,0.056143,0.057367,0.047403,0.044989,0.023405,0.143119,0.165836,0.133815,0.154473,0.137678,309.596730,0.726932,565.502571,0.726000,23.973849,1952.413552,3.095797,4.020781,0.003907,2.447947,-0.528368,0.971177,13.505882,154.496948,15.840008,249.272308,1.851137,0.020325,0.013647,0.005226,0.000871,0.000581,0.000581,0.721254,0.223868,0.000000,-1308.980748,-359.988566,-56.718085
322.000000,128.000000,21.000000,2.000000,0.000000,46.000000,0.000000,45.000000,95.000000,84.000000,182.000000,119.500000,243.500000,4.000000,0.033745,17.923448,587.000000,4.244275,0.072797,0.814712,13.397302,61.866165,134.000000,149.740114,33.136181,100.731343,39.456979,2.780187,5.636058,9.960700,10.582213,20.966453,13.835108,-21.049882,1.947733,0.017249,0.333766,0.230177,0.045424,0.001329,0.228461,0.133226,0.194021,0.028758,0.010800,0.003196,0.055981,0.023894,0.104607,0.138692,0.031025,0.022512,0.020441,0.014165,0.140512,0.033398,0.005681,0.050913,0.079506,341.975015,0.787948,804.123987,0.799838,26.427384,2874.520931,2.260227,2.893209,0.003947,1.947685,-0.531145,0.935275,13.305882,171.014542,15.860056,249.696167,1.333054,0.018568,0.011200,0.005305,0.002653,0.000295,0.000295,0.806955,0.147952,0.000000,-342.121172,-613.012126,30.255499
324.000000,123.000000,39.000000,8.000000,0.000000,86.000000,0.000000,213.000000,95.000000,249.000000,175.000000,454.000000,240.000000,0.000000,0.007716,21.272047,643.000000,3.933333,0.078125,0.919228,14.082485,60.027771,124.000000,136.426406,29.841347,182.366935,49.766374,2.863010,5.830705,10.406108,10.614435,21.125601,13.549843,-22.317656,2.372777,0.019277,0.200323,0.223151,0.049174,0.025427,0.037611,0.083935,0.094930,0.025539,0.080929,0.048478,0.127775,0.178974,0.074651,0.036287,0.009313,0.071362,0.036851,0.058991,0.210732,0.223113,0.188400,0.155363,0.112192,411.342379,0.683164,647.054243,0.751961,23.007203,2176.874594,2.820226,3.546437,0.003597,2.322034,-0.569915,0.969360,11.294118,135.758392,15.854116,249.570679,1.675295,0.022569,0.014236,0.006250,0.001736,0.000347,0.000000,0.754861,0.194097,0.000000,-1054.260469,-605.087696,-31.583028
325.000000,127.000000,33.000000,7.000000,1.000000,12.000000,0.000000,445.000000,43.000000,530.000000,123.000000,942.500000,136.000000,0.707107,0.011099,11.067972,1366.500000,1.789126,0.081324,0.610726,38.487236,72.212654,203.000000,244.007140,39.654858,281.334975,202.135267,2.929881,6.174894,9.713890,10.086490,20.138141,13.191268,20.136252,2.984071,0.026396,0.473435,0.150249,0.175321,0.050571,0.259165,0.200381,0.121939,0.128650,0.128847,0.078919,0.071512,0.135282,0.171213,0.079931,0.056874,0.141595,0.052189,0.080236,0.038923,0.039222,0.174282,0.081977,0.066963,300.028249,0.864780,1108.587696,0.783929,32.313933,4134.322534,2.555348,3.331841,0.003191,2.054097,-0.514253,0.948701,26.666666,332.912018,15.861892,249.734970,1.530582,0.019118,0.004853,0.004265,0.003676,0.004118,0.001324,0.784265,0.166324,0.000000,904.382446,251.155060,119.911702
325.000000,128.000000,24.000000,2.000000,0.000000,0.000000,0.000000,45.000000,99.000000,84.000000,185.000000,119.500000,251.000000,1.000000,0.012556,20.506097,564.500000,4.293478,0.067979,0.810481,13.179054,63.343372,135.000000,148.669047,32.596111,102.707407,40.756453,2.761322,5.594419,9.587978,9.964587,19.757113,12.884072,-20.311981,2.108989,0.033375,0.310766,0.249794,0.065948,0.026776,0.190479,0.171543,0.208609,0.058274,0.024492,0.023474,0.053100,0.060395,0.121998,0.156194,0.007573,0.029238,0.013531,0.017014,0.083595,0.022129,0.021532,0.055117,0.104044,341.256811,0.784328,788.906670,0.802891,25.307497,2814.369868,2.239089,2.844968,0.003958,1.943146,-0.539263,0.935807,13.152941,169.953171,15.861177,249.719879,1.317914,0.016995,0.006857,0.004472,0.007752,0.002385,0.000298,0.811270,0.143411,0.000000,-402.854550,-638.752132,31.902565
325.000000,81.000000,108.000000,9.000000,1.000000,0.000000,0.000000,326.000000,116.000000,377.000000,200.000000,687.500000,284.000000,6.184658,0.000000,48.127435,969.000000,2.079470,0.071195,0.825383,25.050673,56.972797,144.000000,164.710677,32.066437,252.895833,96.858052,2.985025,6.225472,10.679882,11.572716,22.748974,14.695813,23.042584,2.528896,0.007595,0.254707,0.181893,0.097794,0.085031,0.012427,0.087493,0.154352,0.138190,0.108980,0.062884,0.168860,0.181441,0.062771,0.099573,0.093060,0.104836,0.039013,0.040351,0.181991,0.119690,0.144590,0.053972,0.047399,278.050348,0.774671,615.989813,0.764943,22.680623,2185.908904,2.772039,3.550200,0.003677,2.169449,-0.544302,0.963733,16.799999,202.459763,15.852713,249.540848,1.657037,0.021242,0.011671,0.003501,0.003268,0.000934,0.001401,0.759104,0.183240,0.000000,-1076.744079,-273.991884,-12.397746
327.000000,123.000000,42.000000,8.000000,0.000000,87.000000,0.000000,215.000000,90.000000,251.000000,169.000000,458.000000,229.500000,4.527693,0.012739,24.041631,636.000000,3.866667,0.077707,0.943620,14.152457,58.467831,120.000000,133.254833,29.210543,180.391667,52.972996,2.876480,5.863768,10.744801,10.961377,21.814891,13.901856,-23.169458,2.187343,0.024745,0.179362,0.232771,0.010088,0.040684,0.022286,0.047011,0.106150,0.011378,0.039332,0.020750,0.134975,0.144832,0.119367,0.045721,0.023058,0.037377,0.026419,0.013093,0.178427,0.200163,0.225891,0.182878,0.120583,411.468327,0.686827,654.887794,0.751940,22.953143,2208.082851,2.822538,3.546449,0.003711,2.314914,-0.568601,0.969060,11.152941,134.074341,15.853431,249.556122,1.673597,0.021097,0.012307,0.006329,0.002461,0.000000,0.000000,0.754923,0.198312,0.000000,-1021.778317,-610.966415,-33.886856
327.000000,119.000000,42.000000,6.000000,0.000000,36.000000,0.000000,110.000000,330.000000,183.000000,406.000000,266.500000,708.000000,10.606602,0.046831,10.606602,1180.500000,1.042166,0.087058,0.592472,44.693039,53.813183,267.000000,309.663994,31.943996,259.280899,112.324419,3.014763,7.959276,9.304293,12.261692,23.044718,16.381724,24.950897,2.131440,0.000000,0.491498,0.022708,0.019607,0.114501,0.189632,0.047075,0.033817,0.059501,0.252442,0.034622,0.064818,0.088646,0.100799,0.027672,0.029674,0.173508,0.051559,0.031815,0.093013,0.059700,0.066436,0.049959,0.028438,423.496523,0.855643,1465.597196,0.761772,42.060506,5438.892262,2.737853,3.562821,0.003495,2.198286,-0.437797,0.929193,21.756863,264.406647,15.843932,249.354843,1.554424,0.019827,0.005768,0.005227,0.005227,0.002884,0.002343,0.764239,0.175198,0.000000,2270.318991,143.446188,153.297908
328.000000,128.000000,27.000000,2.000000,0.000000,47.000000,0.000000,45.000000,100.000000,83.000000,189.000000,119.000000,254.500000,1.414214,0.002604,21.552262,574.500000,4.662005,0.068894,0.827810,13.054599,63.664124,141.000000,153.012193,34.179771,103.989362,42.091212,2.767327,5.606773,9.819925,10.580547,21.179959,-15.325323,-20.818408,2.004578,0.025184,0.320891,0.236048,0.050185,0.021333,0.173578,0.166812,0.185044,0.037729,0.058383,0.008087,0.004733,0.066206,0.077413,0.138197,0.031058,0.036710,0.040722,0.010557,0.107713,0.044869,0.038341,0.036220,0.088566,354.520228,0.781535,808.918484,0.799314,25.922030,2881.153707,2.272671,2.889498,0.003711,1.965590,-0.538897,0.937564,13.262745,170.887314,15.861295,249.722321,1.337897,0.016263,0.006505,0.006209,0.003548,0.001183,0.000000,0.808989,0.155234,0.000000,-333.358828,-624.375811,35.806940
328.000000,81.000000,111.000000,9.000000,1.000000,23.000000,0.000000,324.000000,126.000000,375.000000,210.000000,683.500000,304.000000,6.082763,0.005604,58.482903,987.000000,2.844199,0.070028,0.882038,21.057428,67.122574,136.000000,158.367531,32.066437,256.191176,90.930121,2.945612,6.074205,10.143133,10.793253,21.396111,14.095304,21.429060,2.004721,0.081413,0.101294,0.305487,0.039647,0.075017,0.009052,0.095695,0.194117,0.015148,0.055507,0.061118,0.019104,0.072961,0.070137,0.081017,0.101528,0.034531,0.085623,0.062032,0.087663,0.062187,0.103088,0.133499,0.057854,282.262299,0.778332,635.674384,0.760827,23.278286,2260.435239,2.803802,3.599675,0.003759,2.192902,-0.544945,0.965267,16.799999,201.579254,15.853103,249.549149,1.680900,0.017974,0.009104,0.004202,0.002568,0.001867,0.000467,0.757236,0.196078,0.000000,-1000.653214,-253.055003,-19.112467
330.000000,119.000000,45.000000,6.000000,0.000000,37.000000,0.000000,110.000000,337.000000,182.000000,406.000000,266.000000,718.500000,0.000000,0.005213,21.095023,1060.500000,1.073337,0.084742,0.633891,44.719738,48.207851,215.000000,251.036578,29.217604,260.474419,115.459922,3.016520,7.510773,9.268809,11.407119,-21.790965,-15.174652,22.105173,2.305433,0.000000,0.490562,0.044498,0.031950,0.118220,0.171500,0.126815,0.029522,0.100231,0.269996,0.016289,0.059976,0.135047,0.063704,0.033827,0.112533,0.159200,0.024829,0.030343,0.100615,0.036300,0.039424,0.098072,0.011977,405.916829,0.863522,1485.821533,0.766104,42.163072,5537.369305,2.706375,3.514151,0.003539,2.164367,-0.452731,0.933543,19.482353,237.298233,15.844361,249.363953,1.546498,0.015298,0.004831,0.004428,0.003221,0.003422,0.002818,0.765298,0.186393,0.000000,2376.773557,19.182499,109.554573
330.000000,123.000000,45.000000,8.000000,0.000000,88.000000,0.000000,216.000000,88.000000,252.000000,167.000000,460.000000,225.500000,0.000000,0.000000,23.717082,603.500000,3.866667,0.074543,0.920671,13.653110,58.195129,121.000000,133.012193,29.347160,179.826446,54.633365,2.853582,5.807706,10.223422,10.440077,20.773146,13.365517,-21.880596,2.227086,0.019189,0.226387,0.218927,0.017032,0.029979,0.007124,0.085365,0.101541,0.026097,0.052839,0.041788,0.134058,0.132576,0.073980,0.017521,0.027827,0.105676,0.030606,0.046731,0.217608,0.187450,0.190329,0.152104,0.084352,332.348477,0.680711,518.843159,0.765182,20.232937,1743.024159,2.682690,3.380896,0.004327,2.194029,-0.561204,0.962739,11.152941,136.084976,15.852777,249.542068,1.587210,0.021800,0.015823,0.007032,0.002110,0.000352,0.000000,0.766174,0.184599,0.000000,-1506.200378,-668.743379,-34.673018
331.000000,128.000000,30.000000,2.000000,0.000000,0.000000,0.000000,48.000000,101.000000,84.000000,194.000000,124.000000,258.500000,4.609772,0.005863,19.525624,600.500000,4.940171,0.077061,0.812035,13.024557,66.025658,147.000000,161.497474,36.124882,106.272109,43.885838,2.758429,5.584760,9.835816,10.265686,20.341792,13.223598,-20.795335,1.826586,0.039480,0.278949,0.238059,0.023976,0.030692,0.114752,0.152057,0.152497,0.055019,0.079876,0.014610,0.002390,0.026471,0.033737,0.092825,0.048422,0.007704,0.067768,0.035431,0.087539,0.069950,0.063168,0.060195,0.051019,386.551543,0.775796,859.361027,0.789427,27.500226,3050.892566,2.384555,3.033968,0.003081,2.049488,-0.531357,0.941581,13.129412,166.949448,15.859043,249.674820,1.396780,0.018519,0.011350,0.003883,0.002688,0.002688,0.000000,0.798387,0.156511,0.000000,-156.924957,-588.609314,37.083262
331.000000,81.000000,114.000000,8.000000,0.000000,89.000000,0.000000,323.000000,132.000000,373.000000,216.000000,681.000000,316.000000,6.000000,0.003140,50.358713,958.500000,3.294643,0.070476,0.890799,19.596703,68.425133,141.000000,159.639609,33.204014,258.060284,88.219101,2.915685,5.982639,10.169694,11.185662,-21.873719,-14.177343,-22.528815,2.034089,0.026634,0.159670,0.283204,0.042764,0.033595,0.048443,0.078207,0.206697,0.041447,0.046263,0.048201,0.058614,0.066470,0.022550,0.115882,0.109278,0.056501,0.065718,0.049261,0.145950,0.081992,0.130088,0.054895,0.061764,279.305339,0.762037,585.818188,0.760692,22.179672,2063.967415,2.781775,3.571736,0.003741,2.194349,-0.543505,0.964082,16.470589,197.964493,15.851795,249.521393,1.665790,0.020476,0.007857,0.004762,0.004762,0.001667,0.000714,0.756905,0.192143,0.000000,-1201.275235,-292.269949,-19.612058
333.000000,123.000000,48.000000,8.000000,0.000000,90.000000,0.000000,218.000000,82.000000,254.000000,162.000000,464.000000,214.000000,3.535534,0.008319,27.856777,606.000000,3.933333,0.076042,0.904478,13.502990,58.817657,122.000000,133.597979,29.707001,178.196721,58.186548,2.844554,5.784528,10.231695,10.428624,20.759330,13.331998,-22.058165,2.179042,0.024579,0.226639,0.223775,0.013295,0.025160,0.017322,0.079979,0.105437,0.036508,0.062609,0.054760,0.111505,0.108968,0.062994,0.018034,0.012723,0.089048,0.073047,0.063116,0.177728,0.184277,0.181322,0.136434,0.089784,345.768308,0.684378,545.977186,0.764691,20.844035,1838.140435,2.675799,3.377594,0.004049,2.195500,-0.563843,0.963332,11.294118,138.138397,15.855968,249.609848,1.588662,0.021875,0.014583,0.007639,0.001042,0.000694,0.000000,0.768056,0.182986,0.000000,-1407.279176,-660.585943,-30.866192
334.000000,81.000000,117.000000,8.000000,0.000000,91.000000,0.000000,321.000000,130.000000,367.000000,223.000000,675.000000,316.500000,1.581139,0.002082,40.966450,962.500000,3.797260,0.068957,0.913188,18.406199,69.728180,151.000000,172.124890,37.108051,259.665563,85.240548,2.894062,5.915247,10.230140,10.578464,20.990242,13.628739,-21.718040,2.192467,0.022935,0.173393,0.250492,0.044384,0.041551,0.033284,0.034430,0.153692,0.069001,0.047955,0.073667,0.124862,0.098684,0.050716,0.045536,0.089575,0.071683,0.067286,0.094120,0.176431,0.125432,0.169006,0.075312,0.059041,315.586789,0.740600,607.096487,0.760044,22.492609,2112.799160,2.779846,3.568165,0.003914,2.213646,-0.541473,0.963503,16.776470,202.266815,15.854148,249.571289,1.661082,0.022674,0.011220,0.004208,0.002338,0.002338,0.002571,0.759467,0.186302,0.000000,-1147.886028,-283.329206,-6.552990
334.000000,128.000000,33.000000,2.000000,0.000000,48.000000,0.000000,49.000000,112.000000,84.000000,199.000000,125.500000,277.500000,2.500000,0.000864,28.146936,578.500000,4.714286,0.075862,0.840232,12.888912,62.043907,135.000000,148.669047,33.094662,110.025926,46.570330,2.780139,5.634905,9.783719,10.047748,19.968158,12.941809,-20.799268,1.752199,0.034950,0.279782,0.234991,0.011978,0.042371,0.130610,0.138508,0.146630,0.045487,0.052710,0.039290,0.005025,0.027865,0.035466,0.059355,0.051481,0.016942,0.046175,0.056322,0.099045,0.084480,0.048384,0.045496,0.018854,365.541114,0.790265,868.593108,0.778513,28.712232,3108.831319,2.485365,3.161003,0.003558,2.137471,-0.538958,0.949256,11.941176,149.767044,15.857877,249.650101,1.461504,0.021346,0.014450,0.002627,0.002299,0.001314,0.000000,0.787521,0.158292,0.000000,-97.826968,-611.045755,17.181043
336.000000,123.000000,51.000000,8.000000,0.000000,92.000000,0.000000,218.000000,81.000000,254.000000,162.000000,464.000000,212.500000,0.000000,0.000000,22.461077,609.500000,4.033333,0.074760,0.896983,13.350399,59.874535,125.000000,136.183766,30.104086,178.280000,59.040474,2.832775,5.755612,10.222457,10.390259,20.696910,13.273411,-22.132107,2.277427,0.015207,0.234264,0.222949,0.020874,0.030306,0.052430,0.077336,0.111395,0.057557,0.053649,0.058273,0.113550,0.109771,0.060272,0.013249,0.047426,0.068468,0.073949,0.064304,0.245376,0.175077,0.160336,0.114275,0.097131,355.675514,0.690126,572.045919,0.765344,21.289286,1932.508164,2.683190,3.378692,0.004210,2.206644,-0.566820,0.964122,11.435294,140.071884,15.857177,249.635269,1.592574,0.023320,0.012689,0.008916,0.003429,0.000686,0.000000,0.769204,0.176955,0.000000,-1309.501228,-651.211230,-26.112709
